1_1_2025,Exp 1
Signal,Time
V,s
1.479369,0.00534
1.899232,0.00534
1.988489,0.00534
1.769535,0.00534
1.311166,0.00535
0.704898,0.00535
0.045464,0.00535
-0.540662,0.00535
-1.088282,0.00535
-1.516519,0.00535
-1.808132,0.00535
-1.963928,0.00535
-2.000018,0.00535
-1.935089,0.00535
-1.793954,0.00536
-1.601264,0.00536
-1.374901,0.00536
-1.134038,0.00536
-0.891242,0.00536
-0.656501,0.00536
-0.435617,0.00536
-0.232776,0.00536
-0.04927,0.00536
0.113776,0.00536
0.258616,0.00537
0.385573,0.00537
0.496579,0.00537
0.593408,0.00537
0.679764,0.00537
0.756454,0.00537
0.826216,0.00537
0.891305,0.00537
0.953495,0.00537
1.014879,0.00537
1.076908,0.00538
1.141836,0.00538
1.209826,0.00538
1.283133,0.00538
1.3624,0.00538
1.445535,0.00538
1.53447,0.00538
1.626466,0.00538
1.720073,0.00538
1.809008,0.00538
1.889082,0.00539
1.953366,0.00539
1.991712,0.00539
1.994773,0.00539
1.949016,0.00539
1.842681,0.00539
1.664005,0.00539
1.401873,0.00539
1.053707,0.00539
0.621442,0.00539
0.120221,0.0054
-0.42305,0.0054
-0.965353,0.0054
-1.483329,0.0054
-1.83536,0.0054
-1.996151,0.0054
-1.914467,0.0054
-1.565658,0.0054
-0.966642,0.0054
-0.186215,0.0054
0.655436,0.00541
1.40139,0.00541
1.886826,0.00541
1.977856,0.00541
1.617605,0.00541
0.856666,0.00541
-0.14062,0.00541
-1.12131,0.00541
-1.809582,0.00541
-1.988095,0.00541
-1.575969,0.00542
-0.673901,0.00542
0.450179,0.00542
1.439091,0.00542
1.963033,0.00542
1.83527,0.00542
1.087058,0.00542
-0.033964,0.00542
-1.145316,0.00542
-1.865489,0.00542
-1.949589,0.00543
-1.373934,0.00543
-0.342655,0.00543
0.794154,0.00543
1.663361,0.00543
1.996062,0.00543
1.706701,0.00543
0.907417,0.00543
-0.143681,0.00543
-1.136455,0.00543
-1.80491,0.00544
-1.995184,0.00544
-1.692937,0.00544
-1.005309,0.00544
-0.116131,0.00544
0.769504,0.00544
1.47953,0.00544
1.899715,0.00544
1.988812,0.00544
1.769857,0.00544
1.311166,0.00545
0.704898,0.00545
0.045464,0.00545
-0.540662,0.00545
-1.088443,0.00545
-1.516841,0.00545
-1.808294,0.00545
-1.964734,0.00545
-2.000179,0.00545
-1.935089,0.00545
-1.794599,0.00546
-1.601103,0.00546
-1.374901,0.00546
-1.134038,0.00546
-0.891081,0.00546
-0.656662,0.00546
-0.435455,0.00546
-0.232937,0.00546
-0.049108,0.00546
0.114098,0.00546
0.258616,0.00547
0.384928,0.00547
0.496579,0.00547
0.593891,0.00547
0.679442,0.00547
0.756454,0.00547
0.825894,0.00547
0.891305,0.00547
0.953656,0.00547
1.014718,0.00547
1.076908,0.00548
1.141836,0.00548
1.209987,0.00548
1.283455,0.00548
1.361917,0.00548
1.446341,0.00548
1.534631,0.00548
1.626788,0.00548
1.719429,0.00548
1.808041,0.00548
1.888115,0.00549
1.953044,0.00549
1.991712,0.00549
1.994612,0.00549
1.948694,0.00549
1.843003,0.00549
1.663683,0.00549
1.402034,0.00549
1.053868,0.00549
0.621603,0.00549
0.119737,0.0055
-0.423211,0.0055
-0.965514,0.0055
-1.483168,0.0055
-1.83536,0.0055
-1.996312,0.0055
-1.914467,0.0055
-1.565819,0.0055
-0.966803,0.0055
-0.186215,0.0055
0.655114,0.00551
1.401229,0.00551
1.886504,0.00551
1.977695,0.00551
1.617927,0.00551
0.856666,0.00551
-0.140298,0.00551
-1.121471,0.00551
-1.80926,0.00551
-1.988095,0.00551
-1.575969,0.00552
-0.674224,0.00552
0.450018,0.00552
1.439413,0.00552
1.963033,0.00552
1.835109,0.00552
1.086897,0.00552
-0.033964,0.00552
-1.144993,0.00552
-1.865005,0.00552
-1.949267,0.00553
-1.374095,0.00553
-0.342333,0.00553
0.794477,0.00553
1.663683,0.00553
1.996062,0.00553
1.706701,0.00553
0.907739,0.00553
-0.143681,0.00553
-1.13581,0.00553
-1.805071,0.00554
-1.995829,0.00554
-1.693259,0.00554
-1.005793,0.00554
-0.116776,0.00554
0.769987,0.00554
1.479369,0.00554
1.899393,0.00554
1.988812,0.00554
1.769696,0.00554
1.311005,0.00555
0.705381,0.00555
0.045303,0.00555
-0.540662,0.00555
-1.088443,0.00555
-1.51668,0.00555
-1.808132,0.00555
-1.964412,0.00555
-2.000179,0.00555
-1.935573,0.00555
-1.794599,0.00556
-1.601425,0.00556
-1.375223,0.00556
-1.134521,0.00556
-0.891564,0.00556
-0.656501,0.00556
-0.435455,0.00556
-0.23326,0.00556
-0.049592,0.00556
0.114098,0.00556
0.258938,0.00557
0.38525,0.00557
0.496579,0.00557
0.593569,0.00557
0.679603,0.00557
0.756454,0.00557
0.826216,0.00557
0.890983,0.00557
0.953656,0.00557
1.015362,0.00557
1.07723,0.00558
1.142803,0.00558
1.210471,0.00558
1.283294,0.00558
1.362239,0.00558
1.446018,0.00558
1.534309,0.00558
1.626466,0.00558
1.719106,0.00558
1.808041,0.00558
1.887954,0.00559
1.951755,0.00559
1.990584,0.00559
1.993645,0.00559
1.948211,0.00559
1.843003,0.00559
1.663522,0.00559
1.401873,0.00559
1.053707,0.00559
0.621603,0.00559
0.120221,0.0056
-0.422889,0.0056
-0.965192,0.0056
-1.483168,0.0056
-1.835522,0.0056
-1.996473,0.0056
-1.914789,0.0056
-1.565497,0.0056
-0.966803,0.0056
-0.186054,0.0056
0.655275,0.00561
1.401068,0.00561
1.886987,0.00561
1.978178,0.00561
1.618088,0.00561
0.856827,0.00561
-0.140298,0.00561
-1.12131,0.00561
-1.809744,0.00561
-1.988418,0.00561
-1.575486,0.00562
-0.673901,0.00562
0.449373,0.00562
1.439413,0.00562
1.963194,0.00562
1.83527,0.00562
1.086897,0.00562
-0.033803,0.00562
-1.144993,0.00562
-1.865327,0.00562
-1.949267,0.00563
-1.374095,0.00563
-0.342816,0.00563
0.794477,0.00563
1.663361,0.00563
1.996062,0.00563
1.706701,0.00563
0.907739,0.00563
-0.143198,0.00563
-1.136293,0.00563
-1.805232,0.00564
-1.995829,0.00564
-1.693259,0.00564
-1.00547,0.00564
-0.116776,0.00564
0.769665,0.00564
1.479047,0.00564
1.899393,0.00564
1.988328,0.00564
1.769535,0.00564
1.311327,0.00565
0.70522,0.00565
0.045626,0.00565
-0.540501,0.00565
-1.088443,0.00565
-1.516841,0.00565
-1.807971,0.00565
-1.964895,0.00565
-2.000018,0.00565
-1.935089,0.00565
-1.794599,0.00566
-1.601103,0.00566
-1.375384,0.00566
-1.134038,0.00566
-0.891564,0.00566
-0.656662,0.00566
-0.435294,0.00566
-0.232776,0.00566
-0.049108,0.00566
0.114259,0.00566
0.258455,0.00567
0.385089,0.00567
0.496096,0.00567
0.593247,0.00567
0.679442,0.00567
0.756293,0.00567
0.826377,0.00567
0.891144,0.00567
0.953656,0.00567
1.015201,0.00567
1.07723,0.00568
1.14232,0.00568
1.210793,0.00568
1.283616,0.00568
1.362239,0.00568
1.445857,0.00568
1.534953,0.00568
1.626305,0.00568
1.719106,0.00568
1.80788,0.00568
1.887954,0.00569
1.951916,0.00569
1.990423,0.00569
1.993806,0.00569
1.947889,0.00569
1.841875,0.00569
1.662716,0.00569
1.401551,0.00569
1.053385,0.00569
0.621442,0.00569
0.120221,0.0057
-0.423211,0.0057
-0.965353,0.0057
-1.483007,0.0057
-1.835683,0.0057
-1.996473,0.0057
-1.914306,0.0057
-1.56598,0.0057
-0.966964,0.0057
-0.186537,0.0057
0.655436,0.00571
1.401229,0.00571
1.886504,0.00571
1.978339,0.00571
1.617927,0.00571
0.856022,0.00571
-0.14062,0.00571
-1.121793,0.00571
-1.809905,0.00571
-1.987934,0.00571
-1.575808,0.00572
-0.674385,0.00572
0.449857,0.00572
1.439091,0.00572
1.962872,0.00572
1.835592,0.00572
1.087058,0.00572
-0.033319,0.00572
-1.144993,0.00572
-1.865005,0.00572
-1.949912,0.00573
-1.374579,0.00573
-0.342977,0.00573
0.793832,0.00573
1.663039,0.00573
1.99574,0.00573
1.706701,0.00573
0.9079,0.00573
-0.143198,0.00573
-1.136132,0.00573
-1.805071,0.00574
-1.995668,0.00574
-1.693904,0.00574
-1.00547,0.00574
-0.116776,0.00574
0.769504,0.00574
1.479691,0.00574
1.899715,0.00574
1.988812,0.00574
1.769696,0.00574
1.311166,0.00575
0.704898,0.00575
0.045787,0.00575
-0.540501,0.00575
-1.088443,0.00575
-1.517163,0.00575
-1.808455,0.00575
-1.964734,0.00575
-2.000018,0.00575
-1.935089,0.00575
-1.794438,0.00576
-1.601103,0.00576
-1.375706,0.00576
-1.13436,0.00576
-0.891403,0.00576
-0.656662,0.00576
-0.435617,0.00576
-0.232776,0.00576
-0.049592,0.00576
0.113937,0.00576
0.258616,0.00577
0.385412,0.00577
0.496418,0.00577
0.59373,0.00577
0.679442,0.00577
0.756615,0.00577
0.826377,0.00577
0.891144,0.00577
0.953656,0.00577
1.014718,0.00577
1.07723,0.00578
1.141997,0.00578
1.210471,0.00578
1.283777,0.00578
1.362239,0.00578
1.446018,0.00578
1.535114,0.00578
1.626788,0.00578
1.718301,0.00578
1.808202,0.00578
1.888276,0.00579
1.952239,0.00579
1.990745,0.00579
1.993645,0.00579
1.94805,0.00579
1.842036,0.00579
1.662878,0.00579
1.401068,0.00579
1.05258,0.00579
0.620958,0.00579
0.120382,0.0058
-0.422728,0.0058
-0.965192,0.0058
-1.483007,0.0058
-1.835683,0.0058
-1.996312,0.0058
-1.914789,0.0058
-1.565819,0.0058
-0.967126,0.0058
-0.186054,0.0058
0.655436,0.00581
1.401229,0.00581
1.886826,0.00581
1.978178,0.00581
1.61841,0.00581
0.856827,0.00581
-0.140298,0.00581
-1.121149,0.00581
-1.809582,0.00581
-1.988257,0.00581
-1.576291,0.00582
-0.674385,0.00582
0.449534,0.00582
1.439091,0.00582
1.963356,0.00582
1.835431,0.00582
1.087058,0.00582
-0.033803,0.00582
-1.144993,0.00582
-1.865166,0.00582
-1.949751,0.00583
-1.374256,0.00583
-0.342977,0.00583
0.793832,0.00583
1.663361,0.00583
1.995901,0.00583
1.706862,0.00583
0.908222,0.00583
-0.143037,0.00583
-1.136293,0.00583
-1.805071,0.00584
-1.996151,0.00584
-1.69342,0.00584
-1.005631,0.00584
-0.116776,0.00584
0.769665,0.00584
1.479208,0.00584
1.899393,0.00584
1.988651,0.00584
1.769696,0.00584
1.311327,0.00585
0.705542,0.00585
0.045626,0.00585
-0.540501,0.00585
-1.088121,0.00585
-1.51668,0.00585
-1.807971,0.00585
-1.964412,0.00585
-2.000018,0.00585
-1.934928,0.00585
-1.794438,0.00586
-1.601264,0.00586
-1.375384,0.00586
-1.13436,0.00586
-0.891403,0.00586
-0.656501,0.00586
-0.435617,0.00586
-0.232937,0.00586
-0.04927,0.00586
0.114098,0.00586
0.258455,0.00587
0.38525,0.00587
0.496257,0.00587
0.593247,0.00587
0.679603,0.00587
0.756615,0.00587
0.826377,0.00587
0.891144,0.00587
0.953656,0.00587
1.014879,0.00587
1.07723,0.00588
1.142642,0.00588
1.210632,0.00588
1.283455,0.00588
1.3624,0.00588
1.446341,0.00588
1.535114,0.00588
1.627271,0.00588
1.719106,0.00588
1.808686,0.00588
1.888599,0.00589
1.952561,0.00589
1.990906,0.00589
1.993645,0.00589
1.94805,0.00589
1.841714,0.00589
1.663039,0.00589
1.40139,0.00589
1.053063,0.00589
0.621119,0.00589
0.120059,0.0059
-0.422728,0.0059
-0.965031,0.0059
-1.482202,0.0059
-1.834716,0.0059
-1.99599,0.0059
-1.914628,0.0059
-1.565819,0.0059
-0.966803,0.0059
-0.186376,0.0059
0.655114,0.00591
1.401068,0.00591
1.886665,0.00591
1.978339,0.00591
1.618249,0.00591
0.856827,0.00591
-0.140459,0.00591
-1.12131,0.00591
-1.80926,0.00591
-1.988579,0.00591
-1.57613,0.00592
-0.674546,0.00592
0.449857,0.00592
1.438929,0.00592
1.962872,0.00592
1.836075,0.00592
1.087219,0.00592
-0.033319,0.00592
-1.144671,0.00592
-1.865327,0.00592
-1.949267,0.00593
-1.37474,0.00593
-0.342977,0.00593
0.793671,0.00593
1.663522,0.00593
1.996223,0.00593
1.707184,0.00593
0.908383,0.00593
-0.143037,0.00593
-1.136132,0.00593
-1.805232,0.00594
-1.995668,0.00594
-1.693259,0.00594
-1.00547,0.00594
-0.116937,0.00594
0.769343,0.00594
1.479369,0.00594
1.899877,0.00594
1.988973,0.00594
1.77018,0.00594
1.311327,0.00595
0.705381,0.00595
0.045787,0.00595
-0.540662,0.00595
-1.088604,0.00595
-1.516519,0.00595
-1.808455,0.00595
-1.964251,0.00595
-2.000018,0.00595
-1.935734,0.00595
-1.79476,0.00596
-1.600942,0.00596
-1.375384,0.00596
-1.13436,0.00596
-0.891081,0.00596
-0.656501,0.00596
-0.435778,0.00596
-0.232776,0.00596
-0.049431,0.00596
0.114098,0.00596
0.258616,0.00597
0.38525,0.00597
0.496418,0.00597
0.593569,0.00597
0.679442,0.00597
0.756293,0.00597
0.826377,0.00597
0.890983,0.00597
0.953656,0.00597
1.015362,0.00597
1.077552,0.00598
1.141997,0.00598
1.210632,0.00598
1.283938,0.00598
1.362562,0.00598
1.446502,0.00598
1.534631,0.00598
1.62711,0.00598
1.719106,0.00598
1.808364,0.00598
1.88876,0.00599
1.952722,0.00599
1.991228,0.00599
1.994128,0.00599
1.948533,0.00599
1.842681,0.00599
1.663039,0.00599
1.401712,0.00599
1.053224,0.00599
0.621119,0.00599
0.120382,0.006
-0.422244,0.006
-0.965031,0.006
-1.482202,0.006
-1.834394,0.006
-1.995345,0.006
-1.9135,0.006
-1.564852,0.006
-0.966642,0.006
-0.186537,0.006
0.655114,0.00601
1.40139,0.00601
1.886826,0.00601
1.9785,0.00601
1.618732,0.00601
0.85715,0.00601
-0.140137,0.00601
-1.120827,0.00601
-1.809582,0.00601
-1.988418,0.00601
-1.576291,0.00602
-0.674707,0.00602
0.449695,0.00602
1.439091,0.00602
1.962872,0.00602
1.835592,0.00602
1.087541,0.00602
-0.033481,0.00602
-1.144671,0.00602
-1.865166,0.00602
-1.949106,0.00603
-1.375062,0.00603
-0.342655,0.00603
0.793993,0.00603
1.663683,0.00603
1.996223,0.00603
1.707184,0.00603
0.908061,0.00603
-0.142876,0.00603
-1.136132,0.00603
-1.804749,0.00604
-1.996151,0.00604
-1.693904,0.00604
-1.005954,0.00604
-0.116614,0.00604
0.769504,0.00604
1.479369,0.00604
1.899393,0.00604
1.989295,0.00604
1.77018,0.00604
1.311489,0.00605
0.705542,0.00605
0.045787,0.00605
-0.540501,0.00605
-1.088443,0.00605
-1.516841,0.00605
-1.808132,0.00605
-1.964412,0.00605
-1.999373,0.00605
-1.935573,0.00605
-1.794277,0.00606
-1.601264,0.00606
-1.375223,0.00606
-1.13436,0.00606
-0.891725,0.00606
-0.656662,0.00606
-0.435294,0.00606
-0.232937,0.00606
-0.049592,0.00606
0.113776,0.00606
0.258616,0.00607
0.385734,0.00607
0.496257,0.00607
0.593891,0.00607
0.679281,0.00607
0.756454,0.00607
0.826377,0.00607
0.891628,0.00607
0.953817,0.00607
1.015201,0.00607
1.077552,0.00608
1.14232,0.00608
1.210632,0.00608
1.283455,0.00608
1.362239,0.00608
1.446341,0.00608
1.535114,0.00608
1.627271,0.00608
1.719267,0.00608
1.808525,0.00608
1.888599,0.00609
1.952239,0.00609
1.99139,0.00609
1.994451,0.00609
1.948694,0.00609
1.842198,0.00609
1.663522,0.00609
1.401873,0.00609
1.053546,0.00609
0.621603,0.00609
0.120543,0.0061
-0.422083,0.0061
-0.96487,0.0061
-1.482041,0.0061
-1.834394,0.0061
-1.995668,0.0061
-1.913661,0.0061
-1.565013,0.0061
-0.966642,0.0061
-0.186376,0.0061
0.654792,0.00611
1.400262,0.00611
1.885698,0.00611
1.978339,0.00611
1.61841,0.00611
0.857472,0.00611
-0.140137,0.00611
-1.121471,0.00611
-1.809905,0.00611
-1.988579,0.00611
-1.57613,0.00612
-0.674707,0.00612
0.449212,0.00612
1.439091,0.00612
1.963033,0.00612
1.835431,0.00612
1.087702,0.00612
-0.032997,0.00612
-1.14451,0.00612
-1.865005,0.00612
-1.949589,0.00613
-1.37474,0.00613
-0.34346,0.00613
0.793832,0.00613
1.663039,0.00613
1.996384,0.00613
1.707184,0.00613
0.908222,0.00613
-0.143037,0.00613
-1.135971,0.00613
-1.80491,0.00614
-1.995829,0.00614
-1.693098,0.00614
-1.006115,0.00614
-0.116776,0.00614
0.769987,0.00614
1.478724,0.00614
1.899071,0.00614
1.988973,0.00614
1.769857,0.00614
1.31165,0.00615
0.70522,0.00615
0.045626,0.00615
-0.540662,0.00615
-1.088604,0.00615
-1.516519,0.00615
-1.808455,0.00615
-1.964573,0.00615
-2.000179,0.00615
-1.935573,0.00615
-1.794599,0.00616
-1.601264,0.00616
-1.375062,0.00616
-1.134521,0.00616
-0.891403,0.00616
-0.656501,0.00616
-0.435778,0.00616
-0.232937,0.00616
-0.049431,0.00616
0.114098,0.00616
0.258616,0.00617
0.38525,0.00617
0.496096,0.00617
0.59373,0.00617
0.679764,0.00617
0.756776,0.00617
0.826538,0.00617
0.891305,0.00617
0.953656,0.00617
1.014879,0.00617
1.077552,0.00618
1.142481,0.00618
1.210471,0.00618
1.283938,0.00618
1.362562,0.00618
1.446502,0.00618
1.535114,0.00618
1.626788,0.00618
1.719751,0.00618
1.808202,0.00618
1.889082,0.00619
1.952561,0.00619
1.99139,0.00619
1.99429,0.00619
1.948694,0.00619
1.842681,0.00619
1.663361,0.00619
1.401712,0.00619
1.053707,0.00619
0.621442,0.00619
0.120382,0.0062
-0.422566,0.0062
-0.964709,0.0062
-1.482524,0.0062
-1.834555,0.0062
-1.995507,0.0062
-1.9135,0.0062
-1.565336,0.0062
-0.966481,0.0062
-0.186537,0.0062
0.65447,0.00621
1.400423,0.00621
1.885698,0.00621
1.976889,0.00621
1.617282,0.00621
0.856988,0.00621
-0.139976,0.00621
-1.121149,0.00621
-1.809582,0.00621
-1.988095,0.00621
-1.576614,0.00622
-0.674707,0.00622
0.449373,0.00622
1.438929,0.00622
1.963194,0.00622
1.835431,0.00622
1.087541,0.00622
-0.033158,0.00622
-1.144671,0.00622
-1.865005,0.00622
-1.949589,0.00623
-1.374901,0.00623
-0.343622,0.00623
0.793671,0.00623
1.6632,0.00623
1.996706,0.00623
1.707184,0.00623
0.908222,0.00623
-0.142554,0.00623
-1.135649,0.00623
-1.80491,0.00624
-1.996151,0.00624
-1.693581,0.00624
-1.006276,0.00624
-0.117098,0.00624
0.769504,0.00624
1.478886,0.00624
1.899715,0.00624
1.989134,0.00624
1.769857,0.00624
1.311811,0.00625
0.705542,0.00625
0.045948,0.00625
-0.540178,0.00625
-1.088121,0.00625
-1.51668,0.00625
-1.808294,0.00625
-1.964895,0.00625
-1.999857,0.00625
-1.93525,0.00625
-1.794599,0.00626
-1.60078,0.00626
-1.375223,0.00626
-1.134521,0.00626
-0.891403,0.00626
-0.656501,0.00626
-0.435778,0.00626
-0.233099,0.00626
-0.049431,0.00626
0.113937,0.00626
0.258777,0.00627
0.385412,0.00627
0.496257,0.00627
0.593408,0.00627
0.679442,0.00627
0.756454,0.00627
0.826055,0.00627
0.891467,0.00627
0.953978,0.00627
1.015362,0.00627
1.077391,0.00628
1.14232,0.00628
1.210471,0.00628
1.284099,0.00628
1.3624,0.00628
1.44618,0.00628
1.534792,0.00628
1.626788,0.00628
1.719751,0.00628
1.809008,0.00628
1.88876,0.00629
1.952722,0.00629
1.99139,0.00629
1.99429,0.00629
1.948533,0.00629
1.842359,0.00629
1.663039,0.00629
1.401873,0.00629
1.053707,0.00629
0.621764,0.00629
0.120865,0.0063
-0.422566,0.0063
-0.964709,0.0063
-1.482524,0.0063
-1.834716,0.0063
-1.995829,0.0063
-1.913017,0.0063
-1.564852,0.0063
-0.966642,0.0063
-0.186537,0.0063
0.65447,0.00631
1.400101,0.00631
1.885698,0.00631
1.977373,0.00631
1.617605,0.00631
0.856827,0.00631
-0.139492,0.00631
-1.120343,0.00631
-1.808616,0.00631
-1.987773,0.00631
-1.576775,0.00632
-0.675029,0.00632
0.449051,0.00632
1.438768,0.00632
1.963033,0.00632
1.835753,0.00632
1.087541,0.00632
-0.033158,0.00632
-1.144188,0.00632
-1.865327,0.00632
-1.950234,0.00633
-1.375062,0.00633
-0.343138,0.00633
0.793349,0.00633
1.663522,0.00633
1.996223,0.00633
1.707345,0.00633
0.908383,0.00633
-0.142715,0.00633
-1.135649,0.00633
-1.805071,0.00634
-1.99599,0.00634
-1.693742,0.00634
-1.005954,0.00634
-0.117098,0.00634
0.769182,0.00634
1.479208,0.00634
1.899232,0.00634
1.988812,0.00634
1.770018,0.00634
1.311811,0.00635
0.705542,0.00635
0.045626,0.00635
-0.540662,0.00635
-1.088121,0.00635
-1.516519,0.00635
-1.808294,0.00635
-1.964573,0.00635
-1.999857,0.00635
-1.935411,0.00635
-1.79476,0.00636
-1.601425,0.00636
-1.375545,0.00636
-1.13436,0.00636
-0.892047,0.00636
-0.656824,0.00636
-0.436261,0.00636
-0.232937,0.00636
-0.049431,0.00636
0.113937,0.00636
0.258616,0.00637
0.38525,0.00637
0.496418,0.00637
0.593569,0.00637
0.679603,0.00637
0.756615,0.00637
0.826377,0.00637
0.891628,0.00637
0.953495,0.00637
1.01504,0.00637
1.077391,0.00638
1.142481,0.00638
1.210793,0.00638
1.283777,0.00638
1.3624,0.00638
1.446018,0.00638
1.534792,0.00638
1.627271,0.00638
1.719751,0.00638
1.808202,0.00638
1.888115,0.00639
1.952078,0.00639
1.991712,0.00639
1.99429,0.00639
1.948533,0.00639
1.84252,0.00639
1.663683,0.00639
1.401712,0.00639
1.053707,0.00639
0.621603,0.00639
0.120382,0.0064
-0.422405,0.0064
-0.964709,0.0064
-1.482202,0.0064
-1.83536,0.0064
-1.995829,0.0064
-1.913983,0.0064
-1.565497,0.0064
-0.966964,0.0064
-0.186698,0.0064
0.654631,0.00641
1.400101,0.00641
1.885698,0.00641
1.977373,0.00641
1.617766,0.00641
0.856827,0.00641
-0.139815,0.00641
-1.120343,0.00641
-1.808455,0.00641
-1.98729,0.00641
-1.575486,0.00642
-0.674224,0.00642
0.448568,0.00642
1.438285,0.00642
1.963033,0.00642
1.836075,0.00642
1.087702,0.00642
-0.032675,0.00642
-1.144349,0.00642
-1.865327,0.00642
-1.949751,0.00643
-1.37474,0.00643
-0.343622,0.00643
0.793027,0.00643
1.662878,0.00643
1.996384,0.00643
1.707184,0.00643
0.908383,0.00643
-0.142554,0.00643
-1.136132,0.00643
-1.804749,0.00644
-1.996473,0.00644
-1.693904,0.00644
-1.006276,0.00644
-0.116937,0.00644
0.769504,0.00644
1.479369,0.00644
1.899554,0.00644
1.989134,0.00644
1.770663,0.00644
1.311972,0.00645
0.705703,0.00645
0.04627,0.00645
-0.540662,0.00645
-1.088282,0.00645
-1.516841,0.00645
-1.808294,0.00645
-1.964412,0.00645
-2.00034,0.00645
-1.93525,0.00645
-1.794921,0.00646
-1.601264,0.00646
-1.375223,0.00646
-1.134521,0.00646
-0.891081,0.00646
-0.656501,0.00646
-0.435455,0.00646
-0.232776,0.00646
-0.049431,0.00646
0.114098,0.00646
0.258616,0.00647
0.385412,0.00647
0.496096,0.00647
0.593891,0.00647
0.679764,0.00647
0.756615,0.00647
0.826216,0.00647
0.891305,0.00647
0.953978,0.00647
1.01504,0.00647
1.077391,0.00648
1.14232,0.00648
1.210632,0.00648
1.284099,0.00648
1.362239,0.00648
1.446502,0.00648
1.534631,0.00648
1.626949,0.00648
1.71959,0.00648
1.808686,0.00648
1.88876,0.00649
1.9524,0.00649
1.991551,0.00649
1.994451,0.00649
1.948694,0.00649
1.842359,0.00649
1.663522,0.00649
1.402034,0.00649
1.053224,0.00649
0.621603,0.00649
0.120382,0.0065
-0.422244,0.0065
-0.964709,0.0065
-1.482524,0.0065
-1.835199,0.0065
-1.995668,0.0065
-1.914145,0.0065
-1.565819,0.0065
-0.966803,0.0065
-0.186537,0.0065
0.65447,0.00651
1.400584,0.00651
1.885698,0.00651
1.978017,0.00651
1.617605,0.00651
0.856988,0.00651
-0.139331,0.00651
-1.120504,0.00651
-1.808294,0.00651
-1.987451,0.00651
-1.575808,0.00652
-0.674868,0.00652
0.44889,0.00652
1.437963,0.00652
1.961744,0.00652
1.834947,0.00652
1.08738,0.00652
-0.033158,0.00652
-1.144671,0.00652
-1.865005,0.00652
-1.949912,0.00653
-1.374901,0.00653
-0.34346,0.00653
0.793188,0.00653
1.663039,0.00653
1.996384,0.00653
1.707667,0.00653
0.909028,0.00653
-0.142715,0.00653
-1.13581,0.00653
-1.805232,0.00654
-1.996151,0.00654
-1.694065,0.00654
-1.006276,0.00654
-0.117259,0.00654
0.769343,0.00654
1.479208,0.00654
1.899554,0.00654
1.988328,0.00654
1.769857,0.00654
1.311972,0.00655
0.705542,0.00655
0.046431,0.00655
-0.540339,0.00655
-1.08796,0.00655
-1.516519,0.00655
-1.808132,0.00655
-1.964412,0.00655
-1.999857,0.00655
-1.935411,0.00655
-1.79476,0.00656
-1.601425,0.00656
-1.375706,0.00656
-1.134521,0.00656
-0.891564,0.00656
-0.656824,0.00656
-0.435778,0.00656
-0.23326,0.00656
-0.049431,0.00656
0.114098,0.00656
0.258777,0.00657
0.38525,0.00657
0.496096,0.00657
0.593569,0.00657
0.679442,0.00657
0.756615,0.00657
0.826699,0.00657
0.891305,0.00657
0.953656,0.00657
1.015201,0.00657
1.077391,0.00658
1.142158,0.00658
1.210309,0.00658
1.283616,0.00658
1.362239,0.00658
1.44618,0.00658
1.535114,0.00658
1.626627,0.00658
1.719751,0.00658
1.808364,0.00658
1.888437,0.00659
1.952078,0.00659
1.991228,0.00659
1.99429,0.00659
1.948855,0.00659
1.84252,0.00659
1.663361,0.00659
1.401873,0.00659
1.053546,0.00659
0.621925,0.00659
0.120543,0.0066
-0.422083,0.0066
-0.964709,0.0066
-1.482202,0.0066
-1.834877,0.0066
-1.996151,0.0066
-1.914628,0.0066
-1.565497,0.0066
-0.967287,0.0066
-0.186859,0.0066
0.654309,0.00661
1.400423,0.00661
1.885376,0.00661
1.977373,0.00661
1.617927,0.00661
0.85715,0.00661
-0.139492,0.00661
-1.120988,0.00661
-1.808455,0.00661
-1.987451,0.00661
-1.575808,0.00662
-0.674546,0.00662
0.448568,0.00662
1.437963,0.00662
1.962067,0.00662
1.834947,0.00662
1.087541,0.00662
-0.032997,0.00662
-1.143543,0.00662
-1.864361,0.00662
-1.948945,0.00663
-1.375223,0.00663
-0.344105,0.00663
0.793188,0.00663
1.662716,0.00663
1.996384,0.00663
1.707828,0.00663
0.908867,0.00663
-0.142392,0.00663
-1.135649,0.00663
-1.80491,0.00664
-1.99599,0.00664
-1.693904,0.00664
-1.006276,0.00664
-0.117581,0.00664
0.769504,0.00664
1.478886,0.00664
1.899715,0.00664
1.989134,0.00664
1.77018,0.00664
1.311489,0.00665
0.705865,0.00665
0.045948,0.00665
-0.540017,0.00665
-1.088121,0.00665
-1.51668,0.00665
-1.808455,0.00665
-1.964734,0.00665
-2.000179,0.00665
-1.93525,0.00665
-1.795243,0.00666
-1.601586,0.00666
-1.375706,0.00666
-1.133877,0.00666
-0.891725,0.00666
-0.656824,0.00666
-0.435778,0.00666
-0.232937,0.00666
-0.049592,0.00666
0.114098,0.00666
0.258777,0.00667
0.38525,0.00667
0.496257,0.00667
0.593891,0.00667
0.679281,0.00667
0.756776,0.00667
0.826377,0.00667
0.890983,0.00667
0.953656,0.00667
1.015201,0.00667
1.077552,0.00668
1.141997,0.00668
1.210793,0.00668
1.283938,0.00668
1.3624,0.00668
