Time (s)	Signal (V)
0.003806	-1.913983
0.003807	-1.564530
0.003808	-0.965353
0.003809	-0.184926
0.003810	0.656725
0.003811	1.402357
0.003812	1.886504
0.003813	1.977695
0.003814	1.616960
0.003815	0.855055
0.003816	-0.142231
0.003817	-1.122438
0.003818	-1.809744
0.003819	-1.987612
0.003820	-1.574841
0.003821	-0.672774
0.003822	0.450823
0.003823	1.439735
0.003824	1.962550
0.003825	1.833820
0.003826	1.084802
0.003827	-0.035575
0.003828	-1.146282
0.003829	-1.864844
0.003830	-1.947978
0.003831	-1.371840
0.003832	-0.341205
0.003833	0.795443
0.003834	1.664489
0.003835	1.996223
0.003836	1.706056
0.003837	0.906450
0.003838	-0.144970
0.003839	-1.137743
0.003840	-1.805877
0.003841	-1.995829
0.003842	-1.692454
0.003843	-1.004181
0.003844	-0.115164
0.003845	0.771276
0.003846	1.480336
0.003847	1.900038
0.003848	1.989134
0.003849	1.769213
0.003850	1.310361
0.003851	0.703931
0.003852	0.044981
0.003853	-0.541789
0.003854	-1.089410
0.003855	-1.517324
0.003856	-1.808616
0.003857	-1.965056
0.003858	-2.000340
0.003859	-1.935250
0.003860	-1.794760
0.003861	-1.600619
0.003862	-1.374901
0.003863	-1.133877
0.003864	-0.891081
0.003865	-0.656018
0.003866	-0.435455
0.003867	-0.232776
0.003868	-0.048947
0.003869	0.114259
0.003870	0.258777
0.003871	0.385734
0.003872	0.496257
0.003873	0.594213
0.003874	0.679764
0.003875	0.756776
0.003876	0.826377
0.003877	0.891628
0.003878	0.953656
0.003879	1.015201
0.003880	1.077552
0.003881	1.142320
0.003882	1.210632
0.003883	1.284260
0.003884	1.362562
0.003885	1.446341
0.003886	1.534953
0.003887	1.627433
0.003888	1.719590
0.003889	1.808525
0.003890	1.888437
0.003891	1.952722
0.003892	1.991712
0.003893	1.994128
0.003894	1.948694
0.003895	1.842198
0.003896	1.663039
0.003897	1.401390
0.003898	1.052902
0.003899	0.620636
0.003900	0.119254
0.003901	-0.424016
0.003902	-0.965676
0.003903	-1.483329
0.003904	-1.835522
0.003905	-1.995990
0.003906	-1.913822
0.003907	-1.564691
0.003908	-0.965837
0.003909	-0.184765
0.003910	0.656242
0.003911	1.401873
0.003912	1.886826
0.003913	1.977695
0.003914	1.616960
0.003915	0.855055
0.003916	-0.142070
0.003917	-1.122438
0.003918	-1.810227
0.003919	-1.987290
0.003920	-1.574841
0.003921	-0.672451
0.003922	0.451307
0.003923	1.440379
0.003924	1.962550
0.003925	1.834142
0.003926	1.085447
0.003927	-0.035575
0.003928	-1.145960
0.003929	-1.865166
0.003930	-1.948139
0.003931	-1.372645
0.003932	-0.341044
0.003933	0.794960
0.003934	1.663522
0.003935	1.995256
0.003936	1.705734
0.003937	0.906611
0.003938	-0.145131
0.003939	-1.137743
0.003940	-1.805716
0.003941	-1.995990
0.003942	-1.692615
0.003943	-1.004343
0.003944	-0.115164
0.003945	0.771115
0.003946	1.480336
0.003947	1.900199
0.003948	1.988973
0.003949	1.769213
0.003950	1.310522
0.003951	0.704092
0.003952	0.044820
0.003953	-0.541789
0.003954	-1.089249
0.003955	-1.517485
0.003956	-1.808938
0.003957	-1.964895
0.003958	-2.000179
0.003959	-1.935411
0.003960	-1.794277
0.003961	-1.600780
0.003962	-1.374579
0.003963	-1.133716
0.003964	-0.891403
0.003965	-0.656340
0.003966	-0.434972
0.003967	-0.232454
0.003968	-0.048947
0.003969	0.114259
0.003970	0.259099
0.003971	0.385412
0.003972	0.496257
0.003973	0.594052
0.003974	0.679603
0.003975	0.756615
0.003976	0.826538
0.003977	0.891628
0.003978	0.954139
0.003979	1.015362
0.003980	1.078035
0.003981	1.142320
0.003982	1.210793
0.003983	1.284260
0.003984	1.363045
0.003985	1.446824
0.003986	1.535436
0.003987	1.627110
0.003988	1.720073
0.003989	1.808847
0.003990	1.888760
0.003991	1.952883
0.003992	1.991551
0.003993	1.994290
0.003994	1.948533
0.003995	1.841875
0.003996	1.663039
0.003997	1.400907
0.003998	1.053063
0.003999	0.620636
0.004000	0.119415
0.004001	-0.423533
0.004002	-0.965837
0.004003	-1.483168
0.004004	-1.835522
0.004005	-1.995990
0.004006	-1.913822
0.004007	-1.564691
0.004008	-0.965353
0.004009	-0.184765
0.004010	0.656403
0.004011	1.401873
0.004012	1.886343
0.004013	1.977695
0.004014	1.616960
0.004015	0.855377
0.004016	-0.141909
0.004017	-1.122760
0.004018	-1.810066
0.004019	-1.987934
0.004020	-1.574841
0.004021	-0.672774
0.004022	0.450984
0.004023	1.439896
0.004024	1.962711
0.004025	1.834464
0.004026	1.085608
0.004027	-0.035414
0.004028	-1.145799
0.004029	-1.864844
0.004030	-1.947978
0.004031	-1.372645
0.004032	-0.341205
0.004033	0.795282
0.004034	1.663844
0.004035	1.995740
0.004036	1.705251
0.004037	0.906289
0.004038	-0.144648
0.004039	-1.136777
0.004040	-1.805555
0.004041	-1.995990
0.004042	-1.692937
0.004043	-1.004826
0.004044	-0.115326
0.004045	0.771437
0.004046	1.480013
0.004047	1.900360
0.004048	1.988812
0.004049	1.769535
0.004050	1.310683
0.004051	0.704576
0.004052	0.044820
0.004053	-0.541467
0.004054	-1.089088
0.004055	-1.517163
0.004056	-1.808616
0.004057	-1.964895
0.004058	-2.000501
0.004059	-1.935250
0.004060	-1.794438
0.004061	-1.601264
0.004062	-1.375062
0.004063	-1.133877
0.004064	-0.891081
0.004065	-0.656340
0.004066	-0.435133
0.004067	-0.232454
0.004068	-0.048947
0.004069	0.114582
0.004070	0.258777
0.004071	0.385734
0.004072	0.496740
0.004073	0.594213
0.004074	0.679925
0.004075	0.756937
0.004076	0.826538
0.004077	0.891789
0.004078	0.954139
0.004079	1.014879
0.004080	1.077391
0.004081	1.142481
0.004082	1.211115
0.004083	1.284099
0.004084	1.362562
0.004085	1.446663
0.004086	1.535598
0.004087	1.627271
0.004088	1.719751
0.004089	1.808525
0.004090	1.889082
0.004091	1.952883
0.004092	1.991551
0.004093	1.994128
0.004094	1.948372
0.004095	1.842681
0.004096	1.663361
0.004097	1.401390
0.004098	1.053063
0.004099	0.620797
0.004100	0.119415
0.004101	-0.423533
0.004102	-0.965837
0.004103	-1.483329
0.004104	-1.835522
0.004105	-1.996151
0.004106	-1.913983
0.004107	-1.564530
0.004108	-0.965676
0.004109	-0.185248
0.004110	0.656081
0.004111	1.401712
0.004112	1.887148
0.004113	1.977856
0.004114	1.616960
0.004115	0.855377
0.004116	-0.141909
0.004117	-1.122599
0.004118	-1.809744
0.004119	-1.987612
0.004120	-1.574358
0.004121	-0.672613
0.004122	0.450823
0.004123	1.439896
0.004124	1.962872
0.004125	1.834464
0.004126	1.085608
0.004127	-0.035253
0.004128	-1.145960
0.004129	-1.865489
0.004130	-1.948462
0.004131	-1.372645
0.004132	-0.341205
0.004133	0.794960
0.004134	1.663522
0.004135	1.995256
0.004136	1.705089
0.004137	0.906128
0.004138	-0.144165
0.004139	-1.136616
0.004140	-1.804910
0.004141	-1.994862
0.004142	-1.691970
0.004143	-1.003859
0.004144	-0.115164
0.004145	0.770954
0.004146	1.480497
0.004147	1.900360
0.004148	1.988973
0.004149	1.769857
0.004150	1.311166
0.004151	0.704576
0.004152	0.044820
0.004153	-0.541306
0.004154	-1.089410
0.004155	-1.517485
0.004156	-1.808777
0.004157	-1.965378
0.004158	-2.000501
0.004159	-1.935250
0.004160	-1.794599
0.004161	-1.601264
0.004162	-1.375062
0.004163	-1.134038
0.004164	-0.890920
0.004165	-0.656662
0.004166	-0.435455
0.004167	-0.232293
0.004168	-0.049270
0.004169	0.114259
0.004170	0.258777
0.004171	0.385412
0.004172	0.496579
0.004173	0.594052
0.004174	0.680087
0.004175	0.756937
0.004176	0.826377
0.004177	0.891628
0.004178	0.954139
0.004179	1.015524
0.004180	1.077713
0.004181	1.142642
0.004182	1.211115
0.004183	1.284099
0.004184	1.362884
0.004185	1.446663
0.004186	1.535114
0.004187	1.627594
0.004188	1.719751
0.004189	1.808686
0.004190	1.888599
0.004191	1.952883
0.004192	1.991551
0.004193	1.994451
0.004194	1.948855
0.004195	1.842198
0.004196	1.663361
0.004197	1.401390
0.004198	1.053063
0.004199	0.620636
0.004200	0.119093
0.004201	-0.423211
0.004202	-0.965837
0.004203	-1.483168
0.004204	-1.835522
0.004205	-1.996312
0.004206	-1.913983
0.004207	-1.564852
0.004208	-0.965998
0.004209	-0.185248
0.004210	0.656403
0.004211	1.401712
0.004212	1.886987
0.004213	1.977695
0.004214	1.616799
0.004215	0.855377
0.004216	-0.142070
0.004217	-1.122277
0.004218	-1.809744
0.004219	-1.987773
0.004220	-1.575164
0.004221	-0.672774
0.004222	0.451307
0.004223	1.439896
0.004224	1.963356
0.004225	1.834625
0.004226	1.085769
0.004227	-0.035092
0.004228	-1.146121
0.004229	-1.865327
0.004230	-1.948945
0.004231	-1.372967
0.004232	-0.341366
0.004233	0.795121
0.004234	1.663039
0.004235	1.995417
0.004236	1.706056
0.004237	0.906289
0.004238	-0.144487
0.004239	-1.136777
0.004240	-1.804910
0.004241	-1.995023
0.004242	-1.692131
0.004243	-1.004020
0.004244	-0.115648
0.004245	0.770471
0.004246	1.479691
0.004247	1.899715
0.004248	1.988973
0.004249	1.769374
0.004250	1.310844
0.004251	0.704415
0.004252	0.044820
0.004253	-0.541628
0.004254	-1.089249
0.004255	-1.517485
0.004256	-1.808777
0.004257	-1.965217
0.004258	-2.000501
0.004259	-1.935411
0.004260	-1.794921
0.004261	-1.600942
0.004262	-1.375223
0.004263	-1.134360
0.004264	-0.891081
0.004265	-0.656179
0.004266	-0.435617
0.004267	-0.232293
0.004268	-0.049270
0.004269	0.114743
0.004270	0.258938
0.004271	0.385734
0.004272	0.496740
0.004273	0.594052
0.004274	0.679925
0.004275	0.757260
0.004276	0.826538
0.004277	0.891628
0.004278	0.953978
0.004279	1.015685
0.004280	1.077391
0.004281	1.142642
0.004282	1.210954
0.004283	1.284260
0.004284	1.362884
0.004285	1.446663
0.004286	1.535436
0.004287	1.627271
0.004288	1.720395
0.004289	1.809169
0.004290	1.888921
0.004291	1.953205
0.004292	1.991873
0.004293	1.994451
0.004294	1.948533
0.004295	1.842036
0.004296	1.663361
0.004297	1.401390
0.004298	1.053385
0.004299	0.620636
0.004300	0.119576
0.004301	-0.423533
0.004302	-0.965998
0.004303	-1.483168
0.004304	-1.835522
0.004305	-1.996151
0.004306	-1.913983
0.004307	-1.564852
0.004308	-0.965514
0.004309	-0.185248
0.004310	0.656242
0.004311	1.401712
0.004312	1.886826
0.004313	1.977534
0.004314	1.617121
0.004315	0.855699
0.004316	-0.141426
0.004317	-1.122116
0.004318	-1.810066
0.004319	-1.987451
0.004320	-1.575002
0.004321	-0.673096
0.004322	0.450823
0.004323	1.439091
0.004324	1.963033
0.004325	1.834625
0.004326	1.085608
0.004327	-0.035253
0.004328	-1.145638
0.004329	-1.865489
0.004330	-1.948623
0.004331	-1.373129
0.004332	-0.341366
0.004333	0.795121
0.004334	1.664005
0.004335	1.996062
0.004336	1.705895
0.004337	0.906450
0.004338	-0.144487
0.004339	-1.136616
0.004340	-1.804910
0.004341	-1.995345
0.004342	-1.691970
0.004343	-1.004343
0.004344	-0.115326
0.004345	0.769987
0.004346	1.479369
0.004347	1.898910
0.004348	1.988006
0.004349	1.768246
0.004350	1.310039
0.004351	0.704415
0.004352	0.044820
0.004353	-0.541467
0.004354	-1.089088
0.004355	-1.517485
0.004356	-1.808616
0.004357	-1.965056
0.004358	-2.000340
0.004359	-1.935895
0.004360	-1.794277
0.004361	-1.601425
0.004362	-1.375062
0.004363	-1.133877
0.004364	-0.891242
0.004365	-0.656340
0.004366	-0.435455
0.004367	-0.232293
0.004368	-0.048625
0.004369	0.114259
0.004370	0.258616
0.004371	0.385734
0.004372	0.496740
0.004373	0.593569
0.004374	0.679603
0.004375	0.756937
0.004376	0.826377
0.004377	0.891950
0.004378	0.954139
0.004379	1.015362
0.004380	1.077391
0.004381	1.142964
0.004382	1.210954
0.004383	1.284583
0.004384	1.362723
0.004385	1.446663
0.004386	1.535436
0.004387	1.627755
0.004388	1.719912
0.004389	1.808847
0.004390	1.889082
0.004391	1.952722
0.004392	1.991712
0.004393	1.994290
0.004394	1.948855
0.004395	1.842520
0.004396	1.663361
0.004397	1.401390
0.004398	1.053385
0.004399	0.620958
0.004400	0.119415
0.004401	-0.423372
0.004402	-0.965837
0.004403	-1.483329
0.004404	-1.835522
0.004405	-1.995668
0.004406	-1.914306
0.004407	-1.564691
0.004408	-0.965837
0.004409	-0.185732
0.004410	0.655920
0.004411	1.401873
0.004412	1.886826
0.004413	1.977534
0.004414	1.617121
0.004415	0.855538
0.004416	-0.141748
0.004417	-1.121954
0.004418	-1.810066
0.004419	-1.987612
0.004420	-1.575002
0.004421	-0.672935
0.004422	0.450984
0.004423	1.439574
0.004424	1.962711
0.004425	1.834303
0.004426	1.085930
0.004427	-0.035092
0.004428	-1.145638
0.004429	-1.865489
0.004430	-1.949267
0.004431	-1.373129
0.004432	-0.341849
0.004433	0.795121
0.004434	1.663844
0.004435	1.995740
0.004436	1.706056
0.004437	0.906772
0.004438	-0.144326
0.004439	-1.136616
0.004440	-1.804910
0.004441	-1.995829
0.004442	-1.692131
0.004443	-1.004181
0.004444	-0.115487
0.004445	0.770471
0.004446	1.479047
0.004447	1.898910
0.004448	1.988489
0.004449	1.768246
0.004450	1.310039
0.004451	0.704092
0.004452	0.044498
0.004453	-0.540984
0.004454	-1.088604
0.004455	-1.517324
0.004456	-1.808938
0.004457	-1.964734
0.004458	-2.000340
0.004459	-1.935573
0.004460	-1.794599
0.004461	-1.601264
0.004462	-1.375545
0.004463	-1.134360
0.004464	-0.890920
0.004465	-0.655857
0.004466	-0.435294
0.004467	-0.232615
0.004468	-0.049431
0.004469	0.114259
0.004470	0.259099
0.004471	0.385412
0.004472	0.496579
0.004473	0.593891
0.004474	0.680087
0.004475	0.756615
0.004476	0.826538
0.004477	0.891628
0.004478	0.953817
0.004479	1.015362
0.004480	1.078035
0.004481	1.142481
0.004482	1.211115
0.004483	1.284260
0.004484	1.362562
0.004485	1.446824
0.004486	1.535436
0.004487	1.627433
0.004488	1.719912
0.004489	1.809008
0.004490	1.889243
0.004491	1.952561
0.004492	1.992034
0.004493	1.994612
0.004494	1.948855
0.004495	1.842036
0.004496	1.663200
0.004497	1.401551
0.004498	1.053224
0.004499	0.621119
0.004500	0.119737
0.004501	-0.423372
0.004502	-0.965837
0.004503	-1.483652
0.004504	-1.835683
0.004505	-1.996473
0.004506	-1.913983
0.004507	-1.564530
0.004508	-0.965837
0.004509	-0.185409
0.004510	0.656242
0.004511	1.402034
0.004512	1.886826
0.004513	1.977856
0.004514	1.617443
0.004515	0.855861
0.004516	-0.141587
0.004517	-1.122116
0.004518	-1.809905
0.004519	-1.987934
0.004520	-1.575002
0.004521	-0.673096
0.004522	0.450823
0.004523	1.439735
0.004524	1.962389
0.004525	1.834464
0.004526	1.086091
0.004527	-0.034608
0.004528	-1.145638
0.004529	-1.865327
0.004530	-1.949267
0.004531	-1.373290
0.004532	-0.341527
0.004533	0.794960
0.004534	1.663683
0.004535	1.996223
0.004536	1.706217
0.004537	0.906611
0.004538	-0.144648
0.004539	-1.137099
0.004540	-1.805393
0.004541	-1.995668
0.004542	-1.692937
0.004543	-1.004665
0.004544	-0.115648
0.004545	0.770793
0.004546	1.479208
0.004547	1.898910
0.004548	1.987845
0.004549	1.768568
0.004550	1.310200
0.004551	0.704253
0.004552	0.045142
0.004553	-0.540984
0.004554	-1.088443
0.004555	-1.516357
0.004556	-1.807649
0.004557	-1.963767
0.004558	-1.999696
0.004559	-1.935734
0.004560	-1.794760
0.004561	-1.601103
0.004562	-1.375384
0.004563	-1.134360
0.004564	-0.891403
0.004565	-0.656340
0.004566	-0.435455
0.004567	-0.232937
0.004568	-0.049270
0.004569	0.114259
0.004570	0.258777
0.004571	0.385573
0.004572	0.496579
0.004573	0.594213
0.004574	0.680248
0.004575	0.757098
0.004576	0.826538
0.004577	0.891789
0.004578	0.953817
0.004579	1.015846
0.004580	1.077391
0.004581	1.142158
0.004582	1.211115
0.004583	1.284422
0.004584	1.362723
0.004585	1.446663
0.004586	1.535598
0.004587	1.627271
0.004588	1.719912
0.004589	1.809008
0.004590	1.888921
0.004591	1.953205
0.004592	1.991873
0.004593	1.994773
0.004594	1.949178
0.004595	1.842520
0.004596	1.663361
0.004597	1.401551
0.004598	1.052902
0.004599	0.620636
0.004600	0.119576
0.004601	-0.423372
0.004602	-0.965837
0.004603	-1.483007
0.004604	-1.835844
0.004605	-1.996312
0.004606	-1.913983
0.004607	-1.565175
0.004608	-0.965998
0.004609	-0.185409
0.004610	0.655920
0.004611	1.401712
0.004612	1.886504
0.004613	1.977534
0.004614	1.617443
0.004615	0.856022
0.004616	-0.141265
0.004617	-1.122116
0.004618	-1.809905
0.004619	-1.987934
0.004620	-1.575002
0.004621	-0.673418
0.004622	0.450984
0.004623	1.439735
0.004624	1.963033
0.004625	1.834786
0.004626	1.085769
0.004627	-0.035253
0.004628	-1.145477
0.004629	-1.865489
0.004630	-1.948945
0.004631	-1.373451
0.004632	-0.341849
0.004633	0.794799
0.004634	1.663844
0.004635	1.996062
0.004636	1.706217
0.004637	0.906450
0.004638	-0.144004
0.004639	-1.136777
0.004640	-1.805232
0.004641	-1.995345
0.004642	-1.692292
0.004643	-1.004665
0.004644	-0.115648
0.004645	0.770632
0.004646	1.479369
0.004647	1.899232
0.004648	1.988328
0.004649	1.769052
0.004650	1.310200
0.004651	0.704253
0.004652	0.044981
0.004653	-0.540984
0.004654	-1.088443
0.004655	-1.516519
0.004656	-1.807810
0.004657	-1.963767
0.004658	-1.999373
0.004659	-1.934606
0.004660	-1.793793
0.004661	-1.600136
0.004662	-1.375223
0.004663	-1.134199
0.004664	-0.891242
0.004665	-0.656501
0.004666	-0.435455
0.004667	-0.232776
0.004668	-0.049270
0.004669	0.114421
0.004670	0.258938
0.004671	0.385734
0.004672	0.496579
0.004673	0.594052
0.004674	0.679764
0.004675	0.756776
0.004676	0.826699
0.004677	0.891305
0.004678	0.954139
0.004679	1.015685
0.004680	1.077713
0.004681	1.142803
0.004682	1.211276
0.004683	1.284583
0.004684	1.362884
0.004685	1.446663
0.004686	1.535598
0.004687	1.627594
0.004688	1.720073
0.004689	1.808847
0.004690	1.888921
0.004691	1.952883
0.004692	1.991228
0.004693	1.994451
0.004694	1.948855
0.004695	1.842681
0.004696	1.662878
0.004697	1.401390
0.004698	1.053224
0.004699	0.620797
0.004700	0.119898
0.004701	-0.423372
0.004702	-0.965192
0.004703	-1.483168
0.004704	-1.835522
0.004705	-1.996473
0.004706	-1.914145
0.004707	-1.565013
0.004708	-0.965837
0.004709	-0.185732
0.004710	0.655759
0.004711	1.401551
0.004712	1.886343
0.004713	1.977695
0.004714	1.617121
0.004715	0.855861
0.004716	-0.141265
0.004717	-1.122277
0.004718	-1.809582
0.004719	-1.987773
0.004720	-1.575164
0.004721	-0.673096
0.004722	0.450662
0.004723	1.439574
0.004724	1.962872
0.004725	1.834303
0.004726	1.086252
0.004727	-0.034608
0.004728	-1.145316
0.004729	-1.865327
0.004730	-1.948945
0.004731	-1.373290
0.004732	-0.341688
0.004733	0.794638
0.004734	1.663683
0.004735	1.995901
0.004736	1.706217
0.004737	0.906772
0.004738	-0.144487
0.004739	-1.137099
0.004740	-1.805232
0.004741	-1.995345
0.004742	-1.692615
0.004743	-1.004826
0.004744	-0.115648
0.004745	0.770149
0.004746	1.479530
0.004747	1.899554
0.004748	1.988812
0.004749	1.769374
0.004750	1.310683
0.004751	0.704415
0.004752	0.045303
0.004753	-0.540984
0.004754	-1.088765
0.004755	-1.516680
0.004756	-1.808132
0.004757	-1.964090
0.004758	-1.999373
0.004759	-1.934606
0.004760	-1.794116
0.004761	-1.600297
0.004762	-1.374740
0.004763	-1.133716
0.004764	-0.890920
0.004765	-0.656179
0.004766	-0.435617
0.004767	-0.232776
0.004768	-0.049431
0.004769	0.114582
0.004770	0.258938
0.004771	0.385573
0.004772	0.496740
0.004773	0.593569
0.004774	0.679925
0.004775	0.757098
0.004776	0.826216
0.004777	0.891467
0.004778	0.953656
0.004779	1.015362
0.004780	1.077713
0.004781	1.142481
0.004782	1.210793
0.004783	1.284099
0.004784	1.362562
0.004785	1.446341
0.004786	1.535598
0.004787	1.627594
0.004788	1.719912
0.004789	1.809169
0.004790	1.889082
0.004791	1.953044
0.004792	1.991712
0.004793	1.994612
0.004794	1.949016
0.004795	1.842520
0.004796	1.663683
0.004797	1.401551
0.004798	1.053224
0.004799	0.620797
0.004800	0.119576
0.004801	-0.423372
0.004802	-0.965514
0.004803	-1.483168
0.004804	-1.835844
0.004805	-1.996634
0.004806	-1.914145
0.004807	-1.565336
0.004808	-0.966159
0.004809	-0.185248
0.004810	0.656081
0.004811	1.401390
0.004812	1.886826
0.004813	1.977856
0.004814	1.617443
0.004815	0.855861
0.004816	-0.140781
0.004817	-1.121954
0.004818	-1.809744
0.004819	-1.987934
0.004820	-1.575325
0.004821	-0.673740
0.004822	0.450501
0.004823	1.439413
0.004824	1.963194
0.004825	1.834464
0.004826	1.086252
0.004827	-0.034608
0.004828	-1.145638
0.004829	-1.865650
0.004830	-1.948945
0.004831	-1.373129
0.004832	-0.342172
0.004833	0.794799
0.004834	1.663683
0.004835	1.996062
0.004836	1.706378
0.004837	0.907095
0.004838	-0.144004
0.004839	-1.136938
0.004840	-1.805071
0.004841	-1.995507
0.004842	-1.692937
0.004843	-1.004665
0.004844	-0.115970
0.004845	0.770149
0.004846	1.479369
0.004847	1.899877
0.004848	1.988489
0.004849	1.769052
0.004850	1.310522
0.004851	0.704415
0.004852	0.045142
0.004853	-0.541145
0.004854	-1.088765
0.004855	-1.517163
0.004856	-1.808455
0.004857	-1.964090
0.004858	-1.999212
0.004859	-1.934445
0.004860	-1.794116
0.004861	-1.600458
0.004862	-1.374740
0.004863	-1.133232
0.004864	-0.890758
0.004865	-0.656340
0.004866	-0.435455
0.004867	-0.232454
0.004868	-0.049270
0.004869	0.114259
0.004870	0.258616
0.004871	0.385412
0.004872	0.496418
0.004873	0.593730
0.004874	0.679764
0.004875	0.757098
0.004876	0.826860
0.004877	0.891950
0.004878	0.953978
0.004879	1.015685
0.004880	1.077874
0.004881	1.142803
0.004882	1.210954
0.004883	1.284260
0.004884	1.363206
0.004885	1.446502
0.004886	1.535598
0.004887	1.627433
0.004888	1.720234
0.004889	1.809008
0.004890	1.888760
0.004891	1.952883
0.004892	1.991712
0.004893	1.994773
0.004894	1.948694
0.004895	1.842842
0.004896	1.663361
0.004897	1.401390
0.004898	1.053063
0.004899	0.621442
0.004900	0.119737
0.004901	-0.423372
0.004902	-0.965353
0.004903	-1.483168
0.004904	-1.835360
0.004905	-1.996312
0.004906	-1.914145
